Message ID,Send Time,Receive Time,Status,deviceNum
0,6028534307,6028534500,1,0
1,6028534407,6028534535,1,0
2,6028534507,6028534563,1,0
3,6028534607,6028534652,1,0
4,6028534708,6028534737,1,0
5,6028534808,6028534837,1,0
6,6028534908,6028534937,1,0
7,6028535008,6028535036,1,0
8,6028535108,6028535137,1,0
9,6028535208,6028535255,1,0
10,6028535309,6028535342,1,0
11,6028535409,6028535452,1,0
12,6028535509,6028535543,1,0
13,6028535609,6028535656,1,0
14,6028535709,6028535741,1,0
15,6028535809,6028535843,1,0
16,6028535909,6028535951,1,0
17,6028536009,6028536044,1,0
18,6028536110,6028536147,1,0
19,6028536210,6028536239,1,0
20,6028536310,6028536355,1,0
21,6028536410,6028536439,1,0
22,6028536510,6028536552,1,0
23,6028536610,6028536641,1,0
24,6028536711,6028536742,1,0
25,6028536811,6028536840,1,0
26,6028536911,6028536939,1,0
27,6028537011,6028537045,1,0
28,6028537111,6028537141,1,0
29,6028537211,6028537245,1,0
30,6028537311,6028537345,1,0
31,6028537412,6028537454,1,0
32,6028537512,6028537545,1,0
33,6028537612,6028537654,1,0
34,6028537712,6028537763,1,0
35,6028537812,6028537854,1,0
36,6028537913,6028537948,1,0
37,6028538013,6028538050,1,0
38,6028538113,6028538141,1,0
39,6028538213,6028538243,1,0
40,6028538313,6028538347,1,0
41,6028538413,6028538441,1,0
42,6028538513,6028538547,1,0
43,6028538614,6028538664,1,0
44,6028538714,6028538764,1,0
45,6028538814,6028538844,1,0
46,6028538914,6028538952,1,0
47,6028539014,6028539043,1,0
48,6028539114,6028539154,1,0
49,6028539215,6028539245,1,0
50,6028539315,6028539353,1,0
51,6028539415,6028539449,1,0
52,6028539515,6028539557,1,0
53,6028539615,6028539651,1,0
54,6028539715,6028539758,1,0
55,6028539816,6028539845,1,0
56,6028539916,6028539957,1,0
57,6028540016,6028540044,1,0
58,6028540116,6028540161,1,0
59,6028540216,6028540248,1,0
60,6028540316,6028540361,1,0
61,6028540416,6028540450,1,0
62,6028540517,6028540551,1,0
63,6028540617,6028540654,1,0
64,6028540717,6028540745,1,0
65,6028540817,6028540860,1,0
66,6028540917,6028540946,1,0
67,6028541017,6028541062,1,0
68,6028541118,6028541155,1,0
69,6028541218,6028541256,1,0
70,6028541318,6028541350,1,0
71,6028541418,6028541460,1,0
72,6028541518,6028541552,1,0
73,6028541618,6028541647,1,0
74,6028541718,6028541751,1,0
75,6028541819,6028541865,1,0
76,6028541919,6028541951,1,0
77,6028542019,6028542062,1,0
78,6028542119,6028542152,1,0
79,6028542219,6028542253,1,0
80,6028542319,6028542366,1,0
81,6028542419,6028542478,1,0
82,6028542520,6028542566,1,0
83,6028542620,6028542652,1,0
84,6028542720,6028542758,1,0
85,6028542820,6028542854,1,0
86,6028542920,6028542962,1,0
87,6028543020,6028543054,1,0
88,6028543120,6028543163,1,0
89,6028543221,6028543249,1,0
90,6028543321,6028543350,1,0
