Message ID,Send Time,Receive Time,Status,deviceNum
0,6028410863,6028411040,1,0
1,6028410963,6028411061,1,0
2,6028411063,6028411097,1,0
3,6028411164,6028411198,1,0
4,6028411264,6028411298,1,0
5,6028411364,6028411398,1,0
6,6028411465,6028411493,1,0
7,6028411565,6028411600,1,0
8,6028411665,6028411700,1,0
9,6028411766,6028411801,1,0
10,6028411866,6028411901,1,0
11,6028411966,6028411996,1,0
12,6028412067,6028412098,1,0
13,6028412167,6028412203,1,0
14,6028412267,6028412301,1,0
15,6028412368,6028412397,1,0
16,6028412468,6028412496,1,0
17,6028412568,6028412598,1,0
18,6028412669,6028412703,1,0
19,6028412769,6028412803,1,0
20,6028412869,6028412956,1,0
21,6028412969,6028412998,1,0
22,6028413070,6028413112,1,0
23,6028413170,6028413201,1,0
24,6028413270,6028413308,1,0
25,6028413371,6028413409,1,0
26,6028413471,6028413506,1,0
27,6028413571,6028413606,1,0
28,6028413672,6028413700,1,0
29,6028413772,6028413810,1,0
30,6028413872,6028413903,1,0
31,6028413973,6028414002,1,0
32,6028414073,6028414103,1,0
33,6028414173,6028414210,1,0
34,6028414273,6028414302,1,0
35,6028414374,6028414408,1,0
36,6028414474,6028414503,1,0
37,6028414574,6028414605,1,0
38,6028414675,6028414710,1,0
39,6028414775,6028414812,1,0
40,6028414875,6028414910,1,0
41,6028414975,6028415004,1,0
42,6028415076,6028415105,1,0
43,6028415176,6028415210,1,0
44,6028415276,6028415320,1,0
45,6028415377,6028415411,1,0
46,6028415477,6028415506,1,0
47,6028415577,6028415606,1,0
48,6028415678,6028415706,1,0
49,6028415778,6028415807,1,0
50,6028415878,6028415908,1,0
51,6028415979,6028416008,1,0
52,6028416079,6028416107,1,0
53,6028416179,6028416209,1,0
54,6028416280,6028416318,1,0
55,6028416380,6028416411,1,0
56,6028416480,6028416511,1,0
57,6028416581,6028416616,1,0
58,6028416681,6028416739,1,0
59,6028416781,6028416811,1,0
60,6028416882,6028416912,1,0
61,6028416982,6028417033,1,0
62,6028417082,6028417111,1,0
63,6028417183,6028417213,1,0
64,6028417283,6028417317,1,0
65,6028417383,6028417433,1,0
66,6028417484,6028417516,1,0
67,6028417584,6028417614,1,0
68,6028417684,6028417718,1,0
69,6028417785,6028417819,1,0
70,6028417885,6028417915,1,0
71,6028417985,6028418020,1,0
72,6028418085,6028418118,1,0
73,6028418186,6028418215,1,0
74,6028418286,6028418324,1,0
75,6028418386,6028418421,1,0
76,6028418487,6028418522,1,0
77,6028418587,6028418617,1,0
78,6028418687,6028418718,1,0
79,6028418788,6028418817,1,0
80,6028418888,6028418919,1,0
81,6028418988,6028419026,1,0
82,6028419089,6028419122,1,0
83,6028419189,6028419224,1,0
84,6028419289,6028419318,1,0
85,6028419390,6028419427,1,0
86,6028419490,6028419519,1,0
87,6028419590,6028419628,1,0
88,6028419691,6028419725,1,0
89,6028419791,6028419819,1,0
90,6028419891,6028419925,1,0
91,6028419992,6028420030,1,0
92,6028420092,6028420126,1,0
93,6028420192,6028420228,1,0
94,6028420293,6028420324,1,0
95,6028420393,6028420428,1,0
96,6028420493,6028420528,1,0
97,6028420594,6028420629,1,0
98,6028420694,6028420730,1,0
99,6028420794,6028420824,1,0
100,6028420895,6028420930,1,0
101,6028420995,6028421042,1,0
102,6028421095,6028421127,1,0
103,6028421195,6028421225,1,0
104,6028421296,6028421334,1,0
105,6028421396,6028421433,1,0
106,6028421496,6028421526,1,0
107,6028421597,6028421626,1,0
108,6028421697,6028421726,1,0
109,6028421797,6028421849,1,0
110,6028421898,6028421928,1,0
111,6028421998,6028422027,1,0
112,6028422098,6028422133,1,0
113,6028422199,6028422252,1,0
114,6028422299,6028422334,1,0
115,6028422399,6028422430,1,0
116,6028422500,6028422535,1,0
117,6028422600,6028422636,1,0
118,6028422700,6028422735,1,0
119,6028422800,6028422837,1,0
120,6028422901,6028422930,1,0
121,6028423001,6028423031,1,0
122,6028423101,6028423136,1,0
123,6028423202,6028423237,1,0
124,6028423302,6028423336,1,0
125,6028423402,6028423431,1,0
126,6028423503,6028423531,1,0
127,6028423603,6028423636,1,0
128,6028423703,6028423741,1,0
129,6028423804,6028423833,1,0
130,6028423904,6028423935,1,0
131,6028424004,6028424033,1,0
132,6028424105,6028424134,1,0
133,6028424205,6028424234,1,0
134,6028424305,6028424340,1,0
135,6028424406,6028424450,1,0
136,6028424506,6028424540,1,0
137,6028424606,6028424641,1,0
138,6028424707,6028424743,1,0
139,6028424807,6028424866,1,0
140,6028424907,6028424939,1,0
141,6028425008,6028425049,1,0
142,6028425108,6028425138,1,0
143,6028425208,6028425241,1,0
144,6028425308,6028425345,1,0
145,6028425409,6028425437,1,0
146,6028425509,6028425537,1,0
147,6028425609,6028425643,1,0
148,6028425710,6028425748,1,0
149,6028425810,6028425844,1,0
150,6028425910,6028425946,1,0
151,6028426011,6028426054,1,0
152,6028426111,6028426141,1,0
153,6028426211,6028426239,1,0
154,6028426312,6028426346,1,0
155,6028426412,6028426447,1,0
156,6028426512,6028426556,1,0
157,6028426613,6028426648,1,0
158,6028426713,6028426743,1,0
159,6028426813,6028426844,1,0
160,6028426913,6028426947,1,0
161,6028427014,6028427043,1,0
162,6028427114,6028427143,1,0
163,6028427214,6028427244,1,0
164,6028427315,6028427344,1,0
165,6028427415,6028427445,1,0
166,6028427515,6028427550,1,0
167,6028427616,6028427651,1,0
168,6028427716,6028427757,1,0
169,6028427816,6028427845,1,0
170,6028427917,6028427947,1,0
171,6028428017,6028428225,1,0
172,6028428117,6028428235,1,0
173,6028428217,6028428247,1,0
174,6028428318,6028428353,1,0
175,6028428418,6028428449,1,0
176,6028428518,6028428555,1,0
177,6028428619,6028428656,1,0
178,6028428719,6028428755,1,0
179,6028428819,6028428856,1,0
180,6028428920,6028428955,1,0
181,6028429020,6028429055,1,0
182,6028429120,6028429160,1,0
183,6028429221,6028429256,1,0
184,6028429321,6028429351,1,0
185,6028429421,6028429456,1,0
186,6028429522,6028429552,1,0
187,6028429622,6028429653,1,0
188,6028429722,6028429758,1,0
189,6028429823,6028429853,1,0
190,6028429923,6028429953,1,0
191,6028430023,6028430058,1,0
192,6028430124,6028430160,1,0
193,6028430224,6028430261,1,0
194,6028430324,6028430354,1,0
195,6028430424,6028430454,1,0
196,6028430525,6028430561,1,0
197,6028430625,6028430657,1,0
198,6028430725,6028430755,1,0
199,6028430826,6028430855,1,0
200,6028430926,6028430997,1,0
201,6028431026,6028431061,1,0
202,6028431127,6028431161,1,0
203,6028431227,6028431257,1,0
204,6028431327,6028431364,1,0
205,6028431428,6028431465,1,0
206,6028431528,6028431558,1,0
207,6028431628,6028431659,1,0
208,6028431729,6028431758,1,0
209,6028431829,6028431867,1,0
210,6028431929,6028431964,1,0
211,6028432030,6028432089,1,0
212,6028432130,6028432167,1,0
213,6028432230,6028432261,1,0
214,6028432331,6028432368,1,0
215,6028432431,6028432465,1,0
216,6028432531,6028432560,1,0
217,6028432632,6028432665,1,0
218,6028432732,6028432762,1,0
219,6028432832,6028432861,1,0
220,6028432932,6028432965,1,0
221,6028433033,6028433067,1,0
222,6028433133,6028433167,1,0
223,6028433233,6028433272,1,0
224,6028433334,6028433364,1,0
225,6028433434,6028433464,1,0
226,6028433534,6028433571,1,0
227,6028433635,6028433670,1,0
228,6028433735,6028433768,1,0
229,6028433835,6028433866,1,0
230,6028433936,6028433965,1,0
231,6028434036,6028434071,1,0
232,6028434136,6028434166,1,0
233,6028434237,6028434269,1,0
234,6028434337,6028434367,1,0
235,6028434437,6028434467,1,0
236,6028434537,6028434566,1,0
237,6028434638,6028434669,1,0
238,6028434738,6028434775,1,0
239,6028434838,6028434875,1,0
240,6028434939,6028434970,1,0
241,6028435039,6028435069,1,0
242,6028435139,6028435170,1,0
243,6028435240,6028435314,1,0
244,6028435340,6028435369,1,0
245,6028435440,6028435470,1,0
246,6028435541,6028435578,1,0
247,6028435641,6028435671,1,0
248,6028435741,6028435776,1,0
249,6028435842,6028435875,1,0
250,6028435942,6028435981,1,0
251,6028436042,6028436088,1,0
252,6028436143,6028436173,1,0
253,6028436243,6028436273,1,0
254,6028436343,6028436383,1,0
255,6028436443,6028436479,1,0
256,6028436544,6028436573,1,0
257,6028436644,6028436674,1,0
258,6028436744,6028436774,1,0
259,6028436845,6028436875,1,0
260,6028436945,6028436973,1,0
261,6028437045,6028437077,1,0
262,6028437146,6028437175,1,0
263,6028437246,6028437275,1,0
264,6028437346,6028437376,1,0
265,6028437447,6028437478,1,0
266,6028437547,6028437578,1,0
267,6028437647,6028437678,1,0
268,6028437748,6028437786,1,0
269,6028437848,6028437878,1,0
270,6028437948,6028437978,1,0
271,6028438049,6028438079,1,0
272,6028438149,6028438191,1,0
273,6028438249,6028438291,1,0
274,6028438350,6028438378,1,0
275,6028438450,6028438485,1,0
276,6028438550,6028438579,1,0
277,6028438651,6028438680,1,0
278,6028438751,6028438785,1,0
279,6028438851,6028438880,1,0
280,6028438952,6028438991,1,0
281,6028439052,6028439096,1,0
282,6028439152,6028439182,1,0
283,6028439253,6028439282,1,0
284,6028439353,6028439395,1,0
285,6028439453,6028439488,1,0
286,6028439554,6028439588,1,0
287,6028439654,6028439685,1,0
288,6028439754,6028439791,1,0
289,6028439855,6028439885,1,0
290,6028439955,6028439990,1,0
291,6028440055,6028440084,1,0
292,6028440156,6028440191,1,0
293,6028440256,6028440317,1,0
294,6028440356,6028440392,1,0
295,6028440456,6028440491,1,0
296,6028440557,6028440596,1,0
297,6028440657,6028440687,1,0
298,6028440757,6028440793,1,0
299,6028440858,6028440892,1,0
300,6028440958,6028440991,1,0
301,6028441058,6028441105,1,0
302,6028441159,6028441198,1,0
