Message ID,Send Time,Receive Time,Status,deviceNum
0,6027989375,6027989552,1,0
1,6027989475,6027989579,1,0
2,6027989576,6027989606,1,0
3,6027989676,6027989705,1,0
4,6027989776,6027989814,1,0
5,6027989876,6027989905,1,0
6,6027989976,6027990006,1,0
7,6027990076,6027990113,1,0
8,6027990176,6027990221,1,0
9,6027990277,6027990306,1,0
10,6027990377,6027990415,1,0
11,6027990477,6027990507,1,0
12,6027990577,6027990614,1,0
13,6027990677,6027990707,1,0
14,6027990777,6027990815,1,0
15,6027990877,6027990905,1,0
16,6027990977,6027991006,1,0
17,6027991078,6027991108,1,0
18,6027991178,6027991206,1,0
19,6027991278,6027991308,1,0
20,6027991378,6027991421,1,0
21,6027991478,6027991508,1,0
22,6027991578,6027991609,1,0
23,6027991678,6027991708,1,0
24,6027991778,6027991808,1,0
25,6027991879,6027991917,1,0
26,6027991979,6027992007,1,0
27,6027992079,6027992117,1,0
28,6027992179,6027992213,1,0
29,6027992279,6027992317,1,0
30,6027992379,6027992409,1,0
31,6027992479,6027992518,1,0
32,6027992580,6027992608,1,0
33,6027992680,6027992709,1,0
34,6027992780,6027992814,1,0
35,6027992880,6027992909,1,0
36,6027992980,6027993008,1,0
37,6027993080,6027993110,1,0
38,6027993180,6027993215,1,0
39,6027993280,6027993310,1,0
40,6027993381,6027993418,1,0
41,6027993481,6027993511,1,0
42,6027993581,6027993632,1,0
43,6027993681,6027993731,1,0
44,6027993781,6027993819,1,0
45,6027993881,6027993911,1,0
46,6027993981,6027994032,1,0
47,6027994082,6027994112,1,0
48,6027994182,6027994210,1,0
49,6027994282,6027994310,1,0
50,6027994382,6027994412,1,0
51,6027994482,6027994511,1,0
52,6027994582,6027994625,1,0
53,6027994682,6027994711,1,0
54,6027994783,6027994811,1,0
55,6027994883,6027994911,1,0
56,6027994983,6027995012,1,0
57,6027995083,6027995121,1,0
58,6027995183,6027995211,1,0
59,6027995283,6027995321,1,0
60,6027995383,6027995412,1,0
61,6027995484,6027995527,1,0
62,6027995584,6027995612,1,0
63,6027995684,6027995722,1,0
64,6027995784,6027995820,1,0
65,6027995884,6027996029,1,0
66,6027995984,6027996037,1,0
67,6027996084,6027996113,1,0
68,6027996185,6027996214,1,0
69,6027996285,6027996315,1,0
70,6027996385,6027996414,1,0
71,6027996485,6027996513,1,0
72,6027996585,6027996624,1,0
73,6027996685,6027996713,1,0
74,6027996785,6027996822,1,0
75,6027996886,6027996915,1,0
76,6027996986,6027997023,1,0
77,6027997086,6027997114,1,0
78,6027997186,6027997224,1,0
79,6027997286,6027997315,1,0
80,6027997386,6027997429,1,0
81,6027997486,6027997521,1,0
82,6027997587,6027997615,1,0
83,6027997687,6027997715,1,0
84,6027997787,6027997816,1,0
85,6027997887,6027997917,1,0
86,6027997987,6027998038,1,0
87,6027998087,6027998118,1,0
88,6027998187,6027998218,1,0
89,6027998288,6027998328,1,0
90,6027998388,6027998417,1,0
91,6027998488,6027998531,1,0
92,6027998588,6027998617,1,0
93,6027998688,6027998725,1,0
94,6027998788,6027998824,1,0
95,6027998888,6027998931,1,0
96,6027998989,6027999016,1,0
97,6027999089,6027999118,1,0
98,6027999189,6027999218,1,0
99,6027999289,6027999317,1,0
100,6027999389,6027999418,1,0
101,6027999489,6027999540,1,0
102,6027999590,6027999618,1,0
103,6027999690,6027999719,1,0
104,6027999790,6027999829,1,0
105,6027999890,6027999921,1,0
106,6027999990,6028000050,1,0
107,6028000090,6028000126,1,0
108,6028000190,6028000235,1,0
109,6028000291,6028000320,1,0
110,6028000391,6028000428,1,0
111,6028000491,6028000519,1,0
112,6028000591,6028000647,1,0
113,6028000691,6028000722,1,0
114,6028000791,6028000819,1,0
115,6028000891,6028000935,1,0
116,6028000992,6028001024,1,0
117,6028001092,6028001122,1,0
118,6028001192,6028001234,1,0
119,6028001292,6028001321,1,0
120,6028001392,6028001422,1,0
121,6028001492,6028001530,1,0
122,6028001592,6028001622,1,0
123,6028001692,6028001731,1,0
124,6028001793,6028001828,1,0
125,6028001893,6028001933,1,0
126,6028001993,6028002022,1,0
127,6028002093,6028002139,1,0
128,6028002193,6028002223,1,0
129,6028002293,6028002322,1,0
130,6028002394,6028002424,1,0
131,6028002494,6028002536,1,0
132,6028002594,6028002623,1,0
133,6028002694,6028002723,1,0
134,6028002794,6028002822,1,0
135,6028002894,6028002927,1,0
136,6028002994,6028003032,1,0
137,6028003094,6028003125,1,0
138,6028003195,6028003236,1,0
139,6028003295,6028003329,1,0
140,6028003395,6028003433,1,0
141,6028003495,6028003528,1,0
142,6028003595,6028003633,1,0
143,6028003695,6028003723,1,0
144,6028003795,6028003824,1,0
145,6028003895,6028003942,1,0
146,6028003996,6028004047,1,0
147,6028004096,6028004125,1,0
148,6028004196,6028004240,1,0
149,6028004296,6028004330,1,0
150,6028004396,6028004430,1,0
151,6028004497,6028004531,1,0
152,6028004597,6028004635,1,0
153,6028004697,6028004746,1,0
154,6028004797,6028004841,1,0
155,6028004897,6028004934,1,0
156,6028004997,6028005030,1,0
157,6028005097,6028005141,1,0
158,6028005198,6028005227,1,0
159,6028005298,6028005339,1,0
160,6028005398,6028005431,1,0
161,6028005498,6028005532,1,0
162,6028005598,6028005626,1,0
163,6028005698,6028005742,1,0
164,6028005798,6028005830,1,0
165,6028005898,6028005927,1,0
166,6028005999,6028006028,1,0
167,6028006099,6028006132,1,0
168,6028006199,6028006240,1,0
169,6028006299,6028006334,1,0
170,6028006399,6028006446,1,0
171,6028006499,6028006532,1,0
172,6028006599,6028006639,1,0
173,6028006700,6028006729,1,0
174,6028006800,6028006843,1,0
175,6028006900,6028006928,1,0
176,6028007000,6028007028,1,0
177,6028007100,6028007130,1,0
178,6028007200,6028007251,1,0
179,6028007300,6028007347,1,0
180,6028007400,6028007431,1,0
181,6028007501,6028007534,1,0
182,6028007601,6028007629,1,0
183,6028007701,6028007733,1,0
184,6028007801,6028007829,1,0
185,6028007901,6028007944,1,0
186,6028008001,6028008035,1,0
187,6028008102,6028008146,1,0
188,6028008202,6028008240,1,0
189,6028008302,6028008429,1,0
190,6028008402,6028008440,1,0
191,6028008502,6028008546,1,0
192,6028008602,6028008636,1,0
193,6028008702,6028008753,1,0
194,6028008803,6028008831,1,0
195,6028008903,6028008932,1,0
196,6028009003,6028009039,1,0
197,6028009103,6028009145,1,0
198,6028009203,6028009232,1,0
199,6028009303,6028009333,1,0
200,6028009403,6028009446,1,0
201,6028009503,6028009536,1,0
202,6028009604,6028009646,1,0
203,6028009704,6028009736,1,0
204,6028009804,6028009843,1,0
205,6028009904,6028009938,1,0
206,6028010004,6028010047,1,0
207,6028010104,6028010137,1,0
208,6028010204,6028010232,1,0
209,6028010305,6028010351,1,0
210,6028010405,6028010448,1,0
211,6028010505,6028010539,1,0
212,6028010605,6028010652,1,0
213,6028010705,6028010740,1,0
214,6028010805,6028010853,1,0
215,6028010905,6028010934,1,0
216,6028011006,6028011035,1,0
217,6028011106,6028011145,1,0
218,6028011206,6028011286,1,0
219,6028011306,6028011345,1,0
220,6028011406,6028011438,1,0
221,6028011506,6028011543,1,0
222,6028011607,6028011640,1,0
223,6028011707,6028011743,1,0
224,6028011807,6028011887,1,0
225,6028011907,6028011960,1,0
226,6028012007,6028012038,1,0
227,6028012107,6028012149,1,0
228,6028012207,6028012241,1,0
229,6028012308,6028012351,1,0
230,6028012408,6028012437,1,0
231,6028012508,6028012561,1,0
232,6028012608,6028012650,1,0
233,6028012708,6028012742,1,0
234,6028012808,6028012853,1,0
235,6028012908,6028012940,1,0
236,6028013009,6028013047,1,0
237,6028013109,6028013144,1,0
238,6028013209,6028013250,1,0
239,6028013309,6028013343,1,0
240,6028013409,6028013451,1,0
241,6028013509,6028013536,1,0
242,6028013609,6028013650,1,0
243,6028013709,6028013740,1,0
244,6028013810,6028013853,1,0
245,6028013910,6028013942,1,0
246,6028014010,6028014040,1,0
247,6028014110,6028014147,1,0
248,6028014210,6028014242,1,0
249,6028014310,6028014355,1,0
250,6028014410,6028014447,1,0
251,6028014511,6028014584,1,0
252,6028014611,6028014666,1,0
253,6028014711,6028014751,1,0
254,6028014811,6028014844,1,0
255,6028014911,6028014952,1,0
256,6028015011,6028015045,1,0
257,6028015111,6028015166,1,0
258,6028015212,6028015241,1,0
259,6028015312,6028015376,1,0
260,6028015412,6028015448,1,0
261,6028015512,6028015561,1,0
262,6028015612,6028015640,1,0
263,6028015712,6028015755,1,0
264,6028015812,6028015850,1,0
265,6028015912,6028015941,1,0
266,6028016013,6028016057,1,0
267,6028016113,6028016145,1,0
268,6028016213,6028016258,1,0
269,6028016313,6028016342,1,0
270,6028016413,6028016458,1,0
271,6028016513,6028016543,1,0
272,6028016613,6028016668,1,0
273,6028016713,6028016753,1,0
274,6028016814,6028016844,1,0
275,6028016914,6028016948,1,0
276,6028017014,6028017043,1,0
277,6028017114,6028017141,1,0
278,6028017214,6028017245,1,0
279,6028017314,6028017344,1,0
280,6028017414,6028017465,1,0
281,6028017514,6028017556,1,0
282,6028017615,6028017643,1,0
283,6028017715,6028017751,1,0
284,6028017815,6028017847,1,0
285,6028017915,6028017958,1,0
286,6028018015,6028018043,1,0
287,6028018115,6028018154,1,0
288,6028018215,6028018248,1,0
289,6028018315,6028018403,1,0
290,6028018416,6028018444,1,0
291,6028018516,6028018545,1,0
292,6028018616,6028018650,1,0
293,6028018716,6028018776,1,0
294,6028018816,6028018852,1,0
295,6028018916,6028018950,1,0
296,6028019016,6028019059,1,0
297,6028019116,6028019152,1,0
298,6028019217,6028019267,1,0
299,6028019317,6028019350,1,0
300,6028019417,6028019453,1,0
301,6028019517,6028019558,1,0
302,6028019617,6028019664,1,0
303,6028019717,6028019749,1,0
304,6028019817,6028019845,1,0
305,6028019917,6028019951,1,0
306,6028020018,6028020063,1,0
