Message ID,Send Time,Receive Time,Status,deviceNum
0,6028594472,6028594686,1,0
1,6028594573,6028594714,1,0
2,6028594673,6028594719,1,0
3,6028594773,6028594804,1,0
4,6028594873,6028594901,1,0
5,6028594973,6028595007,1,0
6,6028595073,6028595103,1,0
7,6028595173,6028595217,1,0
8,6028595274,6028595303,1,0
9,6028595374,6028595411,1,0
10,6028595474,6028595506,1,0
11,6028595574,6028595611,1,0
12,6028595674,6028595783,1,0
13,6028595774,6028595816,1,0
14,6028595874,6028595902,1,0
15,6028595974,6028596004,1,0
16,6028596074,6028596107,1,0
17,6028596175,6028596220,1,0
18,6028596275,6028596303,1,0
19,6028596375,6028596403,1,0
20,6028596475,6028596508,1,0
21,6028596575,6028596603,1,0
22,6028596675,6028596703,1,0
23,6028596775,6028596804,1,0
24,6028596875,6028596918,1,0
25,6028596976,6028597004,1,0
26,6028597076,6028597114,1,0
27,6028597176,6028597206,1,0
28,6028597276,6028597319,1,0
29,6028597376,6028597411,1,0
30,6028597476,6028597506,1,0
31,6028597576,6028597611,1,0
32,6028597677,6028597706,1,0
33,6028597777,6028597809,1,0
34,6028597877,6028597920,1,0
35,6028597977,6028598008,1,0
36,6028598077,6028598105,1,0
37,6028598177,6028598217,1,0
38,6028598278,6028598310,1,0
39,6028598378,6028598422,1,0
40,6028598478,6028598521,1,0
41,6028598578,6028598641,1,0
42,6028598678,6028598710,1,0
43,6028598778,6028598820,1,0
44,6028598879,6028598907,1,0
45,6028598979,6028599021,1,0
46,6028599079,6028599107,1,0
47,6028599179,6028599221,1,0
48,6028599279,6028599308,1,0
49,6028599379,6028599424,1,0
50,6028599479,6028599509,1,0
51,6028599580,6028599609,1,0
52,6028599680,6028599713,1,0
53,6028599780,6028599823,1,0
54,6028599880,6028599913,1,0
55,6028599980,6028600008,1,0
56,6028600080,6028600118,1,0
57,6028600180,6028600213,1,0
58,6028600281,6028600322,1,0
59,6028600381,6028600414,1,0
60,6028600481,6028600524,1,0
61,6028600581,6028600614,1,0
62,6028600681,6028600709,1,0
63,6028600781,6028600810,1,0
64,6028600881,6028600924,1,0
65,6028600982,6028601015,1,0
66,6028601082,6028601110,1,0
67,6028601182,6028601216,1,0
68,6028601282,6028601323,1,0
69,6028601382,6028601426,1,0
70,6028601482,6028601515,1,0
71,6028601582,6028601629,1,0
72,6028601683,6028601714,1,0
73,6028601783,6028601824,1,0
74,6028601883,6028601911,1,0
75,6028601983,6028602024,1,0
76,6028602083,6028602117,1,0
77,6028602183,6028602225,1,0
78,6028602284,6028602316,1,0
79,6028602384,6028602424,1,0
80,6028602484,6028602523,1,0
81,6028602584,6028602625,1,0
82,6028602684,6028602716,1,0
83,6028602784,6028602836,1,0
84,6028602884,6028602913,1,0
85,6028602985,6028603028,1,0
86,6028603085,6028603120,1,0
87,6028603185,6028603223,1,0
88,6028603285,6028603323,1,0
89,6028603385,6028603418,1,0
90,6028603485,6028603527,1,0
91,6028603585,6028603617,1,0
92,6028603686,6028603730,1,0
93,6028603786,6028603818,1,0
94,6028603886,6028603927,1,0
95,6028603986,6028604019,1,0
96,6028604086,6028604129,1,0
97,6028604186,6028604218,1,0
98,6028604286,6028604331,1,0
99,6028604386,6028604420,1,0
100,6028604487,6028604527,1,0
101,6028604587,6028604621,1,0
102,6028604687,6028604716,1,0
103,6028604787,6028604828,1,0
104,6028604887,6028604919,1,0
105,6028604987,6028605046,1,0
106,6028605087,6028605119,1,0
107,6028605187,6028605229,1,0
108,6028605288,6028605319,1,0
